Predicted_gap (scaled),Predicted_Lc (scaled)
0.60382444,0.4579094
0.60370606,0.46090943
0.60322225,0.46417925
0.6028946,0.46792185
0.60261184,0.47227022
0.6024889,0.47630385
0.6024343,0.4801074
0.6023355,0.48381326
0.6022031,0.48743388
0.60207945,0.49117208
0.60217243,0.49465355
0.6022514,0.49813047
0.6024712,0.5024084
0.6027002,0.50694686
0.6029747,0.51170695
0.6031667,0.5163702
0.60343814,0.5213595
0.6037726,0.5266138
0.60412425,0.53195494
0.6044459,0.53720087
0.604693,0.5421767
0.60444814,0.5459533
0.6041867,0.5499904
0.6039121,0.5538906
0.60353595,0.5573984
0.603236,0.5612086
0.6031832,0.5663693
0.6030958,0.5713699
0.60269874,0.57472646
0.6022261,0.57769793
0.6017742,0.5805738
0.6014785,0.5844472
0.60111606,0.58711743
0.60073435,0.5895655
0.6003329,0.5919498
0.6000619,0.59491616
0.600651,0.6015717
0.60117275,0.60743964
0.6015967,0.6119772
0.60204303,0.6166369
0.6025693,0.62151384
0.60324574,0.62669986
0.6040656,0.63238394
0.6048823,0.6378083
0.6056374,0.64277834
0.60631704,0.6475235
0.60678583,0.6516654
0.60680246,0.6545634
0.60673654,0.6574302
0.60660285,0.6602927
0.6063933,0.6628411
0.60612315,0.66510797
0.6058071,0.6671356
0.6054581,0.6689874
0.6055342,0.6727014
0.60561675,0.67654955
0.60576355,0.6811245
0.60593736,0.6857892
0.60591465,0.68990445
0.6052249,0.6923579
0.6045125,0.69467795
0.6039913,0.6973766
0.60353494,0.70011353
0.60317934,0.70306057
0.60291356,0.70543253
0.60252005,0.70694053
0.60237044,0.70944893
0.60284954,0.7138058
0.60352725,0.7181257
0.60422254,0.7225027
0.60494024,0.7269484
0.6056546,0.7314465
0.60627264,0.73572963
0.60654706,0.7390709
0.60685694,0.742522
0.60691154,0.74622285
0.60763955,0.75303936
0.6082121,0.75928664
0.60862386,0.76494366
0.6089219,0.7701644
0.60914856,0.7750994
0.6093524,0.7799454
0.60960525,0.78509843
0.60996205,0.7905084
0.610301,0.79606426
0.6106707,0.80166733
0.61105233,0.8072679
0.6116401,0.8124242
0.6123392,0.81725174
0.6129382,0.82175547
0.6132224,0.8252641
0.6133691,0.82843727
0.61352265,0.8316113
0.6136876,0.83479536
0.61387056,0.8379983
0.6140762,0.8412293
0.6142164,0.8443643
0.6142977,0.8474158
0.61431986,0.85051346
0.61427957,0.85359144
0.61388177,0.85622036
0.6134382,0.85883296
0.61295724,0.8613852
0.6124713,0.86383224
0.6120713,0.866205
0.6116545,0.86843574
0.6112137,0.8705102
0.61075586,0.87241876
0.61028314,0.87417483
0.60978276,0.8757992
0.60927224,0.8773285
0.60881305,0.87862676
0.6083597,0.87981594
0.6079044,0.8810147
0.60745186,0.88225514
0.6070013,0.8835667
0.60655934,0.884986
0.60616225,0.886584
0.6453824,0.04345054
0.64364165,0.043951996
0.6418658,0.044469588
0.6398135,0.044866323
0.6378079,0.04530187
0.6358232,0.045764633
0.6338812,0.046323463
0.6320427,0.047092594
0.6302135,0.047889344
0.62860864,0.048982628
0.62754494,0.050397165
0.62645197,0.051760472
0.62553567,0.053383306
0.62472504,0.055025898
0.6242848,0.05710362
0.6239937,0.05934678
0.6237138,0.0615998
0.6235283,0.063867666
0.62363905,0.06695423
0.62389,0.07044036
0.62415653,0.07403974
0.6243358,0.07746618
0.6241871,0.08011974
0.623893,0.08245898
0.62298197,0.0847346
0.6217385,0.08698095
0.61950487,0.089846976
0.6162702,0.09338461
0.6131068,0.09709454
0.6097573,0.10038675
0.60697657,0.10358679
0.60573864,0.10675474
0.6045651,0.11006474
0.6034255,0.11345563
0.60348153,0.117696255
0.6044685,0.122518584
0.6053155,0.12702847
0.606082,0.13142267
0.6067305,0.13557236
0.60724634,0.1394305
0.6076569,0.14305873
0.607995,0.14652383
0.6084154,0.1502419
0.6090382,0.15451592
0.6096042,0.15865287
0.61011964,0.16266581
0.6106927,0.16684642
0.6112638,0.17103158
0.61179006,0.1751099
0.61233157,0.17920463
0.6128639,0.18317322
0.61333245,0.1870057
0.61374193,0.1907191
0.6140868,0.19432816
0.61461186,0.19849944
0.615244,0.20297381
0.61602753,0.20779982
0.6169378,0.21291381
0.61788225,0.21806583
0.61835605,0.22210526
0.61862725,0.22563094
0.6187804,0.22881293
0.6186232,0.23145148
0.6183581,0.2338601
0.61809224,0.23637453
0.6177941,0.23883915
0.61760885,0.2417993
0.61741984,0.24472156
0.6172466,0.24766374
0.61710364,0.2506714
0.6170071,0.25379592
0.6169713,0.25708202
0.61700654,0.26056522
0.6170693,0.26416624
0.6170854,0.26774898
0.6170971,0.27134368
0.61707556,0.27487826
0.61714286,0.2787948
0.6173521,0.2832808
0.6176688,0.28806412
0.61818963,0.292322
0.6187035,0.29657987
0.619214,0.3012417
0.6197631,0.30630156
0.6204295,0.31198192
0.6211266,0.31798434
0.6210641,0.32004383
0.6207791,0.3210223
0.6203926,0.32170832
0.6199465,0.3221229
0.61944526,0.32227156
0.61892396,0.32222193
0.618501,0.32337278
0.617587,0.32606664
0.6166286,0.32887965
0.6158193,0.3319128
0.61487,0.3341949
0.61410606,0.33680502
0.6135754,0.3397524
0.6134564,0.34270287
0.6133664,0.34564927
0.6132273,0.34848255
0.6130465,0.35105458
0.6129844,0.35443592
0.6130842,0.35858965
0.6131678,0.3625607
0.6132723,0.36644492
0.6131449,0.36969182
0.613121,0.37314707
0.6128722,0.3773338
0.61286026,0.3812585
0.61288446,0.3848984
0.61279374,0.38828936
0.6127336,0.391291
0.61264664,0.3940445
0.61250955,0.39654097
0.6122893,0.39878497
0.6119923,0.40081456
0.6116264,0.4026666
0.61120194,0.40431613
0.61069185,0.40572128
0.6102776,0.40709725
0.60988915,0.40856746
0.60954624,0.41018885
0.60919863,0.4124077
0.60876006,0.415096
0.60835636,0.41790503
0.60798424,0.42082217
0.6076377,0.42382616
0.6073013,0.42686555
0.6069565,0.42986104
0.60657495,0.4326404
0.6061676,0.43531737
0.6057751,0.4379455
0.6054332,0.44057515
0.6054075,0.44430792
0.60541195,0.44813943
0.60538524,0.4516153
0.60529,0.4548443
0.60516125,0.45795384
0.60501754,0.4608613
0.6048018,0.46355146
0.60426337,0.4663198
0.6035971,0.469425
0.60310584,0.4731881
0.602861,0.47711256
0.60276264,0.48083523
0.602661,0.48454416
0.60256964,0.4882733
0.6025112,0.49227116
0.6027327,0.49618152
0.6029758,0.50021464
0.6034313,0.5053534
0.6039378,0.51095134
0.60443276,0.51664793
0.6048333,0.52214205
0.60520303,0.527529
0.6054996,0.5326507
0.60568243,0.53735465
0.60574335,0.5416086
0.605706,0.5454957
0.6056854,0.54973716
0.6052133,0.5529585
0.6047128,0.556062
0.6043058,0.5594261
0.60389525,0.5628538
0.603851,0.5680947
0.6038032,0.5732801
0.6034138,0.57667005
0.60296565,0.5797857
0.60255474,0.5830238
0.60227585,0.5870226
0.60188735,0.58975357
0.60151505,0.5922613
0.60114044,0.5947567
0.6010974,0.59860885
0.6017949,0.60564
0.60250884,0.6120335
0.603237,0.61767656
0.6040581,0.6236845
0.6049523,0.6298569
0.6058093,0.63533074
0.6065499,0.64026594
0.6071597,0.644817
0.6076078,0.6488682
0.60765564,0.6518074
0.6075498,0.65426576
0.60737735,0.6564672
0.60717815,0.6588435
0.6069533,0.6612524
0.6066988,0.66350925
0.60642445,0.66566396
0.6061409,0.6677684
0.60585845,0.66987216
0.60602987,0.6739812
0.60623926,0.6784142
0.60650986,0.6835556
0.6067913,0.68870604
0.60710645,0.6938338
0.60678416,0.6972996
0.606135,0.6998876
0.6054775,0.7024821
0.6049556,0.70525837
0.60449547,0.7078754
0.6039208,0.70898163
0.60352343,0.7104697
0.6039239,0.714655
0.6047031,0.71929073
0.6055054,0.7239999
0.6063313,0.72878164
0.6071601,0.73356986
0.60786533,0.7380661
0.60811204,0.74133116
0.60835665,0.74458444
0.6085921,0.7477273
0.60888165,0.7527634
0.6093346,0.7585734
0.6097056,0.7640961
0.6100219,0.76945984
0.6104041,0.7748956
0.6107801,0.78029937
0.6111564,0.785797
0.6115219,0.7913792
0.6118165,0.79695964
0.6121358,0.8025565
0.6124017,0.8079916
0.6128004,0.81311435
0.61351776,0.818015
0.6140273,0.8220966
0.6144119,0.8258338
0.614654,0.82926446
0.61490804,0.83272547
0.61516577,0.8361963
0.6154169,0.839651
0.61562467,0.84302694
0.6157077,0.84621805
0.61576635,0.84934276
0.6157955,0.8524277
0.6156568,0.85535514
0.6152789,0.85798347
0.6148665,0.86055773
0.6143979,0.8631059
0.61390525,0.86553013
0.6133854,0.86781245
0.6128791,0.86995953
0.6123817,0.87196404
0.611915,0.8738782
0.6114264,0.8757039
0.61094457,0.87746763
0.6104526,0.87918854
0.6099784,0.88074505
0.6095627,0.8821989
0.6091498,0.8836925
0.60874254,0.88524985
0.6083451,0.8868979
0.6542754,0.044198006
0.65205085,0.044785567
0.64921343,0.044633254
0.64653355,0.044594817
0.6449112,0.045237876
0.6433011,0.045896724
0.6414338,0.046500377
0.63958436,0.047215424
0.63775104,0.047960334
0.635913,0.048696853
0.63408774,0.04947947
0.6323123,0.050415114
0.6305481,0.051395573
0.6294311,0.052918695
0.6285431,0.054698803
0.62769705,0.0565357
0.6269515,0.058368035
0.62642735,0.06045208
0.6261954,0.06281428
0.626161,0.06577123
0.6263382,0.06923985
0.62648255,0.07249864
0.62661177,0.07578742
0.6266437,0.07884992
0.6262838,0.08096637
0.6259554,0.0831914
0.6256908,0.08560835
0.6254546,0.08810932
0.6243803,0.0906486
0.6232074,0.09361748
0.6202856,0.097919956
0.6174508,0.10240606
0.6145924,0.10686982
0.61176956,0.11061807
0.6102504,0.11419964
0.60928893,0.11792944
0.6087397,0.12272606
0.6082092,0.12717324
0.60893434,0.13143067
0.6096069,0.13560298
0.6102155,0.13963616
0.6107901,0.14360261
0.6115254,0.14802662
0.6125007,0.15313704
0.61340654,0.15808366
0.6142212,0.16281024
0.6149221,0.16725789
0.6154999,0.17140274
0.616088,0.17560682
0.6166121,0.17966634
0.61706716,0.18356505
0.6174821,0.18737744
0.6179274,0.1912786
0.61843246,0.19521144
0.61896676,0.1992346
0.61955446,0.2034271
0.6203124,0.20808843
0.62134176,0.21353328
0.62207794,0.21832237
0.62256265,0.22253063
0.62297803,0.22649628
0.62322766,0.22998628
0.6231542,0.23290074
0.62292886,0.23541558
0.62262475,0.2376341
0.6222536,0.2396628
0.6219135,0.24183503
0.62164885,0.2442818
0.6214397,0.24692431
0.62140155,0.2502302
0.62140137,0.25363284
0.6214478,0.25715777
0.62154883,0.26082957
0.62168634,0.2646033
0.6218402,0.26842847
0.62208134,0.27251035
0.6222078,0.2764089
0.6222785,0.28017566
0.62229365,0.28381675
0.6222658,0.28737208
0.6223653,0.29142565
0.6226396,0.29614046
0.6231151,0.3018619
0.6234293,0.30603415
0.6236824,0.30998975
0.6241256,0.31480178
0.6245845,0.31979704
0.62514454,0.32533652
0.625228,0.3284712
0.62485224,0.32927293
0.6244675,0.32994416
0.6240547,0.330524
0.62365717,0.33102795
0.6232866,0.3315005
0.6229443,0.3319924
0.6227862,0.33397332
0.62233937,0.3364412
0.6216893,0.34019458
0.62112314,0.34424457
0.6204582,0.34747082
0.619724,0.35048866
0.61903137,0.35344818
0.61881584,0.35627678
0.6185604,0.3587926
0.6182242,0.36109683
0.6178809,0.36324832
0.61787045,0.36703426
0.61788595,0.37096557
0.6175743,0.37385848
0.61724985,0.37670976
0.6170032,0.37983966
0.6168926,0.38309094
0.6165996,0.3865101
0.6164065,0.39013907
0.61631995,0.39330307
0.6161353,0.39614382
0.61587125,0.39869875
0.6155725,0.400976
0.6152307,0.40301302
0.614848,0.40492734
0.61450475,0.4068797
0.6141507,0.40883008
0.6138115,0.41085842
0.61379606,0.41376665
0.6139632,0.41692618
0.6141578,0.420121
0.6140955,0.42261797
0.6139925,0.42515525
0.6136481,0.42817625
0.6133595,0.43134576
0.61305946,0.43447548
0.61275077,0.43756923
0.6123969,0.4404134
0.6119701,0.44281206
0.6115257,0.445146
0.6110414,0.4473514
0.6104968,0.4493722
0.6100485,0.4519261
0.6097454,0.45517012
0.60950035,0.4584424
0.60923815,0.46148756
0.6088734,0.46405473
0.608607,0.46679753
0.6083103,0.46934813
0.60798216,0.47175103
0.60760295,0.4740855
0.6067239,0.476843
0.60587865,0.47993177
0.6053989,0.48380402
0.60528135,0.48752695
0.605228,0.4914607
0.6053411,0.495908
0.6055177,0.50077134
0.60583204,0.50543314
0.60632014,0.51038104
0.60696536,0.5162179
0.60753304,0.5220875
0.60787797,0.5273624
0.608122,0.5322613
0.60825986,0.53676534
0.60831326,0.540956
0.6083057,0.5449206
0.6082619,0.5487517
0.6082038,0.5525326
0.60820293,0.55673695
0.6083134,0.5617703
0.6083985,0.566705
0.60806406,0.5703375
0.6074275,0.57302225
0.60708433,0.57748246
0.60669595,0.5814673
0.6061168,0.5843027
0.60569483,0.5874902
0.6053288,0.59084266
0.60514975,0.59516895
0.60495466,0.5991177
0.604692,0.60207534
0.60446125,0.6051737
0.6049591,0.61117065
0.6060153,0.6195802
0.60695344,0.6265447
0.6077859,0.6320117
0.6085376,0.63726425
0.6091811,0.6421616
0.609752,0.6465645
0.6098227,0.6496096
0.60981166,0.65238976
0.6097421,0.6549497
0.60962605,0.6573216
0.60947424,0.65953696
0.60929495,0.6616299
0.6091215,0.66401505
0.6089504,0.6665697
0.60877436,0.66909325
0.60859966,0.67161393
0.60842365,0.67412686
0.60826194,0.6767088
0.6085295,0.6812026
0.6088187,0.6860626
0.60914105,0.6914365
0.6094535,0.69679654
0.60981166,0.70213187
0.61014163,0.70729643
0.61038107,0.71204567
0.6098184,0.71430343
0.6090054,0.71604806
0.6082658,0.7176654
0.6076567,0.71894985
0.607659,0.72140086
0.6084965,0.7262967
0.6093383,0.73120207
0.6101505,0.73602057
0.6109013,0.74066114
0.61135083,0.7444852
0.6114641,0.7474348
0.6116496,0.7505297
0.6117917,0.7534503
0.6121852,0.75747484
0.6130085,0.76407886
0.6134962,0.76997024
0.6139646,0.77576363
0.6143926,0.78142345
0.6147611,0.7869154
0.61503905,0.79220665
0.615282,0.7976049
0.6154427,0.8028697
0.61553943,0.8081173
0.6157283,0.8135127
0.61623234,0.81857944
0.616642,0.82237315
0.6170514,0.8261243
0.617322,0.8296516
0.61760557,0.8333614
0.61789924,0.837064
0.61822414,0.84075034
0.61842084,0.8442127
0.61857635,0.8475776
0.61870944,0.8508694
0.61882186,0.85409296
0.61876404,0.85702115
0.61845,0.85966337
0.6180433,0.86234915
0.61761135,0.8649347
0.617117,0.8674699
0.6165746,0.86989
0.6159965,0.87215596
0.6154345,0.87433326
0.61486906,0.87642145
0.6143053,0.8784365
0.61377376,0.88041264
0.61323076,0.8823475
0.6126831,0.88426566
0.6121846,0.8860282
0.6117823,0.8877096
0.6113846,0.88943267
0.66058403,0.044373512
0.65914035,0.04425367
0.65770894,0.04416441
0.6559667,0.045121744
0.65420026,0.046241842
0.65187794,0.046716362
0.64915305,0.046706475
0.6470774,0.047225356
0.6456149,0.048165277
0.64415187,0.049105488
0.6423413,0.049851008
0.6405262,0.050592847
0.63878393,0.05154273
0.63717,0.05280129
0.63560283,0.054172836
0.6340594,0.055619195
0.632606,0.057240732
0.6318404,0.059311517
0.6310448,0.06131836
0.6302843,0.06328133
0.6297909,0.06580389
0.62968636,0.06892936
0.6296963,0.07208754
0.62970823,0.07530139
0.62979954,0.078571275
0.6296163,0.08108772
0.62931424,0.08332856
0.6290519,0.08569924
0.6288839,0.08834502
0.62882614,0.09131777
0.62887627,0.09459892
0.62899727,0.09806469
0.6285546,0.10163406
0.6270606,0.105731115
0.6243823,0.11048882
0.62166566,0.11511825
0.61910313,0.119869314
0.6168414,0.12434685
0.6162935,0.12907007
0.6156185,0.13355117
0.6149215,0.13801324
0.6148439,0.14282453
0.6161349,0.14858368
0.6175328,0.15466556
0.618841,0.16055474
0.62001294,0.1661233
0.6210001,0.17124066
0.62178075,0.1758505
0.6223955,0.18005459
0.62290704,0.18401437
0.62345916,0.1881125
0.62397856,0.19213857
0.6245081,0.19620043
0.62507707,0.20037338
0.6257322,0.20477507
0.62650573,0.20950568
0.6270718,0.21375218
0.6274746,0.21755412
0.6279189,0.2214779
0.6284973,0.2258479
0.6290405,0.23016438
0.6293363,0.23408303
0.62939405,0.23747697
0.62930626,0.24046004
0.6291019,0.24301386
0.6288432,0.2453871
0.62856096,0.24769232
0.62830573,0.25001523
0.6281826,0.25265545
0.6281733,0.25570327
0.6282385,0.259009
0.62837917,0.26258552
0.62869644,0.26685098
0.6290317,0.27116755
0.62924844,0.2751908
0.6292823,0.27875558
0.6292899,0.28224486
0.6292512,0.28561732
0.62909985,0.28879568
0.6289274,0.2919398
0.6287424,0.29509112
0.62855506,0.29829448
0.62837017,0.30157834
0.6283309,0.30542633
0.62866825,0.31070566
0.628885,0.31603152
0.6290757,0.32108513
0.6294688,0.32567278
0.6298049,0.3301411
0.6302659,0.33521554
0.63049394,0.33916947
0.63010436,0.33990222
0.6296951,0.34058028
0.6292818,0.34125128
0.62891346,0.34195665
0.62861234,0.34271106
0.6283786,0.34355748
0.62820596,0.3447348
0.6282174,0.34743473
0.6283211,0.35020623
0.6280829,0.35417297
0.6276172,0.35862815
0.6268771,0.36206225
0.62611204,0.36499667
0.6253013,0.3678111
0.6247159,0.37046805
0.62446946,0.37317505
0.6242165,0.37573263
0.62387824,0.3781658
0.6237658,0.381829
0.6236729,0.38549304
0.6235789,0.388939
0.6234102,0.3921034
0.623194,0.39520806
0.62296295,0.39841065
0.6228433,0.4013122
0.62253195,0.40452585
0.62233037,0.40767163
0.6221712,0.4105101
0.62174225,0.41260976
0.6210807,0.41409543
0.6204749,0.4155796
0.62010306,0.41765043
0.6198607,0.42013595
0.6196999,0.42289135
0.6195589,0.42572993
0.6194195,0.4285838
0.6194044,0.43147174
0.6196503,0.4348634
0.6199717,0.4384265
0.62023336,0.44170448
0.6203013,0.44471434
0.6201615,0.4479728
0.6200655,0.4513452
0.62007123,0.45490876
0.62005323,0.45834002
0.61999303,0.46163866
0.61980516,0.4645774
0.6192385,0.46650583
0.6185497,0.46808425
0.6179742,0.47032946
0.61746734,0.47302255
0.6168769,0.47547734
0.6163585,0.47850534
0.6159527,0.48123702
0.6155233,0.48370335
0.61508775,0.48616743
0.6147049,0.4886739
0.6143529,0.49127075
0.6139994,0.4939684
0.6131141,0.49712804
0.6124969,0.50102854
0.61206824,0.5054774
0.61192685,0.5098937
0.6119308,0.5144023
0.61207545,0.5192302
0.61218375,0.5239232
0.6124814,0.5283355
0.6128617,0.53328186
0.61296827,0.5376466
0.6129776,0.5417527
0.61293143,0.54566175
0.6129425,0.549725
0.6130261,0.55400896
0.61310655,0.55830115
0.6131716,0.5625463
0.6132063,0.5666809
0.6132206,0.5708087
0.61334294,0.5758718
0.6134048,0.5806817
0.61342275,0.5853023
0.61341774,0.58981603
0.6135259,0.5951934
0.6134067,0.5993929
0.6129965,0.6027653
0.6123964,0.6056174
0.611818,0.60832113
0.61147237,0.6122216
0.61120814,0.6164142
0.6110377,0.6205612
0.6109744,0.62437767
0.6117181,0.63093567
0.6127124,0.6385319
0.61318773,0.64334464
0.61332387,0.6470797
0.613434,0.6505345
0.6134768,0.6537739
0.6135006,0.6567992
0.61352557,0.6596267
0.613518,0.66232014
0.6134785,0.6649018
0.6134126,0.6673858
0.6133293,0.6697937
0.6132327,0.67214185
0.6131487,0.67478704
0.61307245,0.6776732
0.6129824,0.6805022
0.6128747,0.6832634
0.61274797,0.6859555
0.61262566,0.68868864
0.6129284,0.69332445
0.61326426,0.6984151
0.6136481,0.7040712
0.6140439,0.70982754
0.6143804,0.7152029
0.6143663,0.7187284
0.61436456,0.72233343
0.61437637,0.7260112
0.6146788,0.7297763
0.61508435,0.73318624
0.61551315,0.7362841
0.6164748,0.7413403
0.61738294,0.74637806
0.61821043,0.7512014
0.6186391,0.75496703
0.61883336,0.75806946
0.6191078,0.7613207
0.61932224,0.7643955
0.6194777,0.7673072
0.6195417,0.7700601
0.62061614,0.776962
0.621743,0.7841567
0.6225908,0.7907851
0.6224863,0.7957039
0.6222939,0.8003396
0.6221755,0.8050015
0.62214124,0.8099528
0.62210006,0.81499875
0.62195116,0.81945133
0.6220097,0.8234747
0.6223708,0.82728386
0.62274134,0.8311433
0.6228711,0.83444375
0.62299263,0.83772826
0.62311924,0.8413283
0.6231629,0.8447845
0.6232471,0.84828794
0.62332267,0.85174674
0.62339455,0.85516125
0.62349606,0.85855806
0.62329584,0.8614148
0.6230808,0.86421
0.6228003,0.8670089
0.6223996,0.86982274
0.62199765,0.87253165
0.6215562,0.8750979
0.6210377,0.87762344
0.62048763,0.8800398
0.6199119,0.8823578
0.6193153,0.8845961
0.61870354,0.8867743
0.6180808,0.88890815
0.6174525,0.8910164
0.6168233,0.8931162
0.61617136,0.8947842
0.6658811,0.045939118
0.66493267,0.046213746
0.66375566,0.046270445
0.6625375,0.04632628
0.6611851,0.046345934
0.6598515,0.046408117
0.6585159,0.04670936
0.6568688,0.048006274
0.65522057,0.049305387
0.65310246,0.050048403
0.65048635,0.050204508
0.64857274,0.050859444
0.6472139,0.05203867
0.64594656,0.053401947
0.64449626,0.05489044
0.6430623,0.056560777
0.64163476,0.058273688
0.6401825,0.059939556
0.63869536,0.0615277
0.63716567,0.06301257
0.63573974,0.06460769
0.6352671,0.0675388
0.6348037,0.07054647
0.6343475,0.07340111
0.6339237,0.07620188
0.6338764,0.079503275
0.63375914,0.082425155
0.6334694,0.084946014
0.6333001,0.087597914
0.6332938,0.0906766
0.63342637,0.09415965
0.633611,0.09778643
0.6338384,0.10152482
0.6340811,0.10529565
0.6343259,0.109038904
0.63453174,0.1126591
0.6347081,0.11618901
0.63332766,0.12059624
0.6311006,0.1259954
0.6289397,0.13157377
0.6269315,0.13747822
0.6251852,0.14301902
0.62558156,0.15023737
0.6259056,0.15738529
0.6261448,0.16435596
0.62667423,0.17090636
0.62798166,0.17675555
0.6290008,0.18190487
0.62979674,0.18650746
0.6304399,0.19073772
0.6309977,0.19476414
0.6316175,0.19897085
0.632344,0.20346814
0.6331349,0.20813799
0.6334786,0.21177945
0.6338112,0.21542719
0.6341971,0.21926376
0.6346844,0.223396
0.6352498,0.22774106
0.63579094,0.23204738
0.6361361,0.2360031
0.6364059,0.23978871
0.636722,0.24380407
0.6369435,0.24755809
0.6370579,0.25101784
0.6371049,0.25429022
0.63697064,0.2571113
0.6367446,0.2596635
0.6365252,0.26221585
0.636325,0.26479176
0.6361338,0.26737952
0.6359565,0.26994747
0.635898,0.27297807
0.63583666,0.27602383
0.63587326,0.27941155
0.6360423,0.28334343
0.63618344,0.2871755
0.6362952,0.29089648
0.6363875,0.2945501
0.63646203,0.29818535
0.6364629,0.30177125
0.6364849,0.30548686
0.6365399,0.30938947
0.6366074,0.31340554
0.63664865,0.31738734
0.63662475,0.32118732
0.6364313,0.3248159
0.63639903,0.3293836
0.6363231,0.33383176
